学期	学号	日期	时间
1	100	0917	142419	
1	437	0917	142423	
1	271	0917	143422	
1	172	0917	144546	
1	172	0917	153019	
1	4	0917	154248	
1	183	0917	154252	
1	7	0917	154255	
1	200	0917	154258	
1	430	0917	154517	
1	16	0917	154658	
1	398	0917	155024	
1	527	0917	155024	
1	458	0917	155025	
1	11	0917	155031	
1	416	0917	164710	
1	199	0917	181154	
1	188	0917	181154	
1	373	0917	181202	
1	380	0917	181204	
1	291	0917	181606	
1	120	0917	181608	
1	403	0917	181609	
1	150	0917	183323	
1	339	0917	185636	
1	432	0917	190427	
1	470	0917	190608	
1	260	0917	190609	
1	113	0917	190712	
1	276	0917	191425	
1	184	0917	191819	
1	16	0917	192537	
1	417	0917	192602	
1	181	0917	192834	
1	307	0917	192836	
1	184	0917	193407	
1	134	0917	193638	
1	48	0917	193845	
1	336	0917	193846	
1	433	0917	193847	
1	514	0917	193914	
1	16	0917	195530	
1	287	0917	200104	
1	158	0917	200110	
1	485	0917	200244	
1	216	0917	202854	
1	9	0917	205643	
1	515	0917	213657	
1	71	0917	213659	
1	400	0917	213702	
1	443	0917	214255	
1	519	0917	215221	
1	364	0917	215223	
1	21	0917	215241	
1	357	0918	101528	
1	164	0918	101545	
1	437	0918	101745	
1	200	0918	101753	
1	286	0918	101758	
1	101	0918	101758	
1	316	0918	101900	
1	442	0918	101910	
1	264	0918	101911	
1	329	0918	101944	
1	412	0918	101951	
1	382	0918	102003	
1	479	0918	102004	
1	265	0918	102004	
1	12	0918	102005	
1	392	0918	102009	
1	69	0918	102018	
1	434	0918	102029	
1	92	0918	102047	
1	394	0918	102234	
1	414	0918	102324	
1	171	0918	102327	
1	372	0918	102328	
1	196	0918	102330	
1	380	0918	102331	
1	373	0918	102333	
1	354	0918	102349	
1	5	0918	102352	
1	271	0918	102654	
1	406	0918	102700	
1	482	0918	102715	
1	185	0918	102717	
1	172	0918	102758	
1	388	0918	102952	
1	97	0918	102953	
1	26	0918	103138	
1	108	0918	103138	
1	207	0918	103359	
1	371	0918	103402	
1	505	0918	103404	
1	157	0918	103621	
1	234	0918	103624	
1	484	0918	103750	
1	320	0918	103832	
1	530	0918	103834	
1	192	0918	104202	
1	119	0918	104207	
1	14	0918	104428	
1	356	0918	104646	
1	494	0918	104954	
1	467	0918	105006	
1	260	0918	105206	
1	371	0918	105349	
1	306	0918	105622	
1	493	0918	105710	
1	15	0918	110303	
1	306	0918	111328	
1	437	0918	111331	
1	485	0918	112904	
1	71	0918	123927	
1	408	0918	124358	
1	364	0918	124635	
1	535	0918	131111	
1	53	0918	161458	
1	7	0918	161631	
1	4	0918	161632	
1	274	0918	161634	
1	229	0918	161635	
1	456	0918	161637	
1	132	0918	161643	
1	119	0918	161648	
1	481	0918	161704	
1	426	0918	161733	
1	209	0918	161735	
1	534	0918	161737	
1	131	0918	161759	
1	167	0918	161803	
1	370	0918	161805	
1	205	0918	161936	
1	130	0918	161939	
1	85	0918	162115	
1	513	0918	162438	
1	483	0918	162442	
1	63	0918	162451	
1	128	0918	163113	
1	162	0918	163115	
1	189	0918	163124	
1	172	0918	163202	
1	408	0918	163203	
1	471	0918	163352	
1	443	0918	163556	
1	370	0918	163645	
1	388	0918	163844	
1	251	0918	163934	
1	61	0918	163945	
1	501	0918	164043	
1	157	0918	164043	
1	430	0918	164213	
1	309	0918	165310	
1	99	0918	165320	
1	405	0918	172330	
1	468	0918	172437	
1	132	0918	172458	
1	71	0918	173306	
1	400	0918	173333	
1	68	0918	174759	
1	24	0918	175620	
1	423	0918	180759	
1	140	0918	180801	
1	216	0918	181933	
1	467	0918	182250	
1	357	0918	182834	
1	182	0918	184955	
1	381	0918	184957	
1	134	0918	185135	
1	505	0918	185737	
1	207	0918	185740	
1	371	0918	185741	
1	302	0918	191052	
1	16	0918	191353	
1	461	0918	191607	
1	139	0918	191609	
1	338	0918	191611	
1	424	0918	192258	
1	332	0918	192910	
1	310	0918	193250	
1	200	0918	194249	
1	527	0918	194252	
1	11	0918	194256	
1	458	0918	194258	
1	291	0918	194408	
1	496	0918	200144	
1	537	0918	200147	
1	423	0918	200311	
1	400	0918	200313	
1	9	0918	203004	
1	336	0918	203256	
1	391	0918	205635	
1	364	0918	205636	
1	21	0918	212922	
1	341	0918	214659	
1	165	0919	082535	
1	466	0919	082817	
1	86	0919	082818	
1	297	0919	082821	
1	19	0919	082909	
1	9	0919	082925	
1	213	0919	082927	
1	403	0919	083058	
1	129	0919	083059	
1	68	0919	083259	
1	334	0919	083314	
1	523	0919	083316	
1	346	0919	083450	
1	240	0919	083856	
1	485	0919	084513	
1	205	0919	085020	
1	488	0919	085823	
1	164	0919	090104	
1	486	0919	090133	
1	433	0919	090329	
1	32	0919	090913	
1	216	0919	090919	
1	150	0919	090920	
1	131	0919	091036	
1	51	0919	091039	
1	291	0919	091814	
1	424	0919	092738	
1	330	0919	093404	
1	292	0919	093544	
1	317	0919	094429	
1	360	0919	095943	
1	507	0919	100704	
1	357	0919	101435	
1	310	0919	101506	
1	207	0919	101617	
1	171	0919	101620	
1	372	0919	101621	
1	414	0919	101623	
1	316	0919	101711	
1	426	0919	101729	
1	105	0919	101753	
1	358	0919	101757	
1	519	0919	101801	
1	418	0919	101816	
1	13	0919	101817	
1	264	0919	101911	
1	504	0919	101932	
1	247	0919	101942	
1	209	0919	101944	
1	534	0919	101946	
1	483	0919	101947	
1	491	0919	101948	
1	138	0919	101952	
1	236	0919	101954	
1	67	0919	102019	
1	184	0919	102019	
1	246	0919	102043	
1	20	0919	102054	
1	306	0919	102105	
1	243	0919	102107	
1	437	0919	102111	
1	10	0919	102248	
1	225	0919	102427	
1	401	0919	102428	
1	341	0919	102454	
1	496	0919	102533	
1	537	0919	102536	
1	303	0919	102552	
1	23	0919	102600	
1	74	0919	102609	
1	535	0919	102919	
1	517	0919	102923	
1	1	0919	102938	
1	425	0919	102943	
1	94	0919	103048	
1	388	0919	103128	
1	311	0919	103131	
1	124	0919	103135	
1	512	0919	103137	
1	355	0919	103148	
1	530	0919	103247	
1	498	0919	103319	
1	276	0919	103322	
1	411	0919	103528	
1	385	0919	103531	
1	364	0919	103606	
1	354	0919	103720	
1	5	0919	103721	
1	172	0919	103753	
1	461	0919	103826	
1	224	0919	103826	
1	468	0919	104106	
1	408	0919	104241	
1	49	0919	104244	
1	24	0919	104258	
1	145	0919	104318	
1	456	0919	104330	
1	268	0919	104741	
1	503	0919	104743	
1	506	0919	104852	
1	157	0919	105132	
1	327	0919	105344	
1	122	0919	105433	
1	123	0919	105605	
1	169	0919	105610	
1	288	0919	105747	
1	510	0919	110407	
1	22	0919	112041	
1	302	0919	114448	
1	514	0919	115036	
1	16	0919	120429	
1	124	0919	122848	
1	9	0919	124421	
1	213	0919	124426	
1	357	0919	130503	
1	19	0919	144447	
1	357	0919	150315	
1	355	0919	180448	
1	357	0919	185026	
1	239	0919	185812	
1	10	0919	190343	
1	500	0919	190349	
1	286	0919	190351	
1	182	0919	191836	
1	48	0919	194138	
1	433	0919	194141	
1	336	0919	194141	
1	98	0919	195042	
1	485	0919	202112	
1	164	0919	202928	
1	332	0919	203252	
1	134	0919	203547	
1	364	0919	204609	
1	224	0919	204643	
1	341	0919	204646	
1	16	0919	205831	
1	197	0919	210316	
1	494	0920	082540	
1	306	0920	082620	
1	437	0920	082624	
1	357	0920	082723	
1	51	0920	082824	
1	51	0920	082851	
1	101	0920	082959	
1	208	0920	083029	
1	70	0920	083030	
1	483	0920	083049	
1	82	0920	083050	
1	360	0920	083105	
1	122	0920	083133	
1	342	0920	083221	
1	443	0920	083301	
1	327	0920	083443	
1	426	0920	083706	
1	297	0920	083853	
1	461	0920	084024	
1	211	0920	084600	
1	5	0920	084601	
1	354	0920	084602	
1	201	0920	084605	
1	74	0920	084738	
1	361	0920	084740	
1	346	0920	085104	
1	295	0920	085111	
1	15	0920	085522	
1	165	0920	085529	
1	484	0920	085544	
1	483	0920	085740	
1	82	0920	085742	
1	283	0920	085845	
1	198	0920	090251	
1	182	0920	090447	
1	368	0920	090504	
1	117	0920	090506	
1	315	0920	090531	
1	19	0920	090617	
1	384	0920	090914	
1	105	0920	091517	
1	293	0920	092123	
1	147	0920	092224	
1	512	0920	092411	
1	124	0920	092414	
1	174	0920	092516	
1	21	0920	093123	
1	389	0920	093130	
1	213	0920	093422	
1	9	0920	093423	
1	150	0920	094000	
1	214	0920	094029	
1	403	0920	094113	
1	488	0920	094115	
1	120	0920	094117	
1	164	0920	095642	
1	381	0920	100124	
1	32	0920	110549	
1	9	0920	120831	
1	519	0920	122558	
1	246	0920	123647	
1	519	0920	124113	
1	92	0920	130855	
1	517	0920	130858	
1	26	0920	143555	
1	302	0920	152250	
1	16	0920	152251	
1	463	0920	152236	
1	65	0920	152237	
1	276	0920	152647	
1	524	0920	152700	
1	497	0920	152724	
1	391	0920	152736	
1	364	0920	152737	
1	341	0920	152744	
1	63	0920	152941	
1	74	0920	153126	
1	513	0920	153520	
1	20	0920	153521	
1	319	0920	154134	
1	1	0920	155719	
1	534	0920	162354	
1	530	0920	164835	
1	15	0920	175210	
1	380	0920	175804	
1	373	0920	175805	
1	461	0920	180212	
1	429	0920	180213	
1	481	0920	180538	
1	19	0920	180659	
1	311	0920	180733	
1	407	0920	180920	
1	405	0920	181047	
1	291	0920	181312	
1	291	0920	181401	
1	96	0920	181802	
1	283	0920	182028	
1	419	0920	182556	
1	132	0920	182655	
1	302	0920	182806	
1	225	0920	182950	
1	493	0920	183129	
1	290	0920	183255	
1	156	0920	183257	
1	461	0920	183303	
1	429	0920	183304	
1	341	0920	183305	
1	247	0920	183653	
1	4	0920	183737	
1	7	0920	183739	
1	73	0920	183800	
1	307	0920	183808	
1	311	0920	183840	
1	12	0920	184041	
1	411	0920	184043	
1	56	0920	184100	
1	524	0920	184406	
1	262	0920	184522	
1	145	0920	184523	
1	369	0920	184753	
1	536	0920	185033	
1	97	0920	185051	
1	470	0920	185703	
1	260	0920	185705	
1	493	0920	190657	
1	97	0920	190704	
1	96	0920	191044	
1	53	0920	191109	
1	111	0920	191405	
1	168	0920	191406	
1	423	0920	191423	
1	135	0920	191543	
1	164	0920	194302	
1	270	0920	202815	
1	268	0920	204203	
1	357	0920	210032	
1	207	0920	210304	
1	357	0920	210833	
1	20	0920	212323	
1	513	0920	212324	
1	536	0920	212614	
1	290	0920	212643	
1	156	0920	212645	
1	150	0920	212703	
1	125	0920	212755	
1	293	0920	212758	
1	101	0920	212810	
1	16	0920	212811	
1	110	0920	212812	
1	302	0920	212814	
1	426	0920	212820	
1	518	0920	212821	
1	200	0920	212825	
1	411	0920	212841	
1	385	0920	212843	
1	215	0920	212903	
1	392	0920	212910	
1	167	0920	212912	
1	456	0920	212925	
1	88	0920	212950	
1	271	0920	213037	
1	145	0920	213040	
1	264	0920	213127	
1	305	0920	213152	
1	406	0920	213628	
1	385	0920	215637	
1	411	0920	215642	
1	514	0921	095217	
1	502	0921	095941	
1	451	0921	095959	
1	341	0921	100049	
1	425	0921	100122	
1	1	0921	100122	
1	530	0921	100215	
1	158	0921	100231	
1	287	0921	100235	
1	395	0921	100238	
1	289	0921	100240	
1	44	0921	100240	
1	319	0921	100258	
1	201	0921	100309	
1	56	0921	100523	
1	131	0921	100553	
1	20	0921	100631	
1	19	0921	101007	
1	122	0921	101152	
1	496	0921	101609	
1	423	0921	101659	
1	140	0921	101700	
1	229	0921	101951	
1	307	0921	101952	
1	254	0921	102258	
1	472	0921	102325	
1	328	0921	102456	
1	97	0921	102546	
1	416	0921	102553	
1	255	0921	102605	
1	419	0921	102726	
1	388	0921	102806	
1	290	0921	102813	
1	419	0921	103102	
1	244	0921	103339	
1	240	0921	103346	
1	213	0921	103352	
1	5	0921	105156	
1	311	0921	105223	
1	357	0921	105256	
1	264	0921	105321	
1	211	0921	105323	
1	71	0921	105348	
1	302	0921	105417	
1	505	0921	105515	
1	207	0921	105516	
1	9	0921	110754	
1	262	0921	111233	
1	446	0921	114422	
1	512	0921	115803	
1	76	0921	121436	
1	21	0921	121911	
1	134	0921	124314	
1	317	0921	124419	
1	306	0921	131131	
1	6	0921	131611	
1	184	0921	131612	
1	391	0921	132535	
1	364	0921	132538	
1	414	0921	133124	
1	171	0921	133125	
1	372	0921	133127	
1	405	0921	133416	
1	187	0921	135117	
1	433	0921	135413	
1	95	0921	135413	
1	330	0921	135941	
1	224	0921	140801	
1	419	0921	143438	
1	456	0921	144234	
1	187	0921	144633	
1	400	0921	144955	
1	486	0921	145253	
1	24	0921	145604	
1	332	0921	145646	
1	16	0921	145657	
1	506	0921	145659	
1	505	0921	145721	
1	15	0921	145815	
1	207	0921	145848	
1	145	0921	150103	
1	368	0921	150445	
1	216	0921	150549	
1	32	0921	150552	
1	302	0921	150609	
1	336	0921	150722	
1	505	0921	151349	
1	137	0921	151547	
1	61	0921	151904	
1	239	0921	151946	
1	187	0921	152350	
1	332	0921	152455	
1	448	0921	152457	
1	13	0921	152911	
1	481	0921	154714	
1	388	0921	154732	
1	97	0921	154736	
1	172	0921	154827	
1	92	0921	155248	
1	319	0921	155718	
1	295	0921	155910	
1	346	0921	155910	
1	19	0921	160027	
1	436	0921	160553	
1	530	0921	160812	
1	419	0921	161117	
1	152	0921	161643	
1	88	0921	162822	
1	467	0921	163317	
1	494	0921	163320	
1	458	0921	163439	
1	11	0921	163441	
1	88	0921	163503	
1	22	0921	163600	
1	122	0921	163813	
1	432	0921	163815	
1	206	0921	163913	
1	109	0921	163916	
1	57	0921	164457	
1	446	0921	165443	
1	200	0921	165856	
1	400	0921	171706	
1	506	0921	173223	
1	15	0921	174657	
1	291	0921	175356	
1	249	0921	175357	
1	5	0921	175408	
1	122	0921	180319	
1	212	0921	181224	
1	51	0921	181536	
1	327	0921	181539	
1	51	0921	181615	
1	327	0921	181712	
1	295	0921	181721	
1	134	0921	182529	
1	20	0921	183823	
1	513	0921	183825	
1	385	0921	184004	
1	411	0921	184014	
1	414	0921	184041	
1	171	0921	184045	
1	372	0921	184047	
1	105	0921	185218	
1	429	0921	185219	
1	140	0921	185310	
1	432	0921	185755	
1	122	0921	185758	
1	392	0921	190237	
1	101	0921	190418	
1	423	0921	190423	
1	537	0921	190423	
1	374	0921	190424	
1	262	0921	190551	
1	265	0921	190845	
1	471	0921	190847	
1	521	0921	190848	
1	165	0921	190902	
1	357	0921	190921	
1	369	0921	191119	
1	71	0921	191121	
1	94	0921	191130	
1	21	0921	191331	
1	9	0921	192143	
1	530	0921	192402	
1	319	0921	192433	
1	386	0921	192505	
1	303	0921	193118	
1	388	0921	193119	
1	536	0921	193441	
1	98	0921	193615	
1	159	0921	193624	
1	19	0921	193627	
1	246	0921	193734	
1	518	0921	194331	
1	426	0921	194331	
1	334	0921	194740	
1	168	0921	195045	
1	276	0921	195351	
1	76	0921	195450	
1	168	0921	195527	
1	443	0921	195609	
1	32	0921	200059	
1	300	0921	200316	
1	137	0921	200322	
1	132	0921	200936	
1	254	0921	200938	
1	76	0921	203229	
1	138	0921	203649	
1	302	0921	204051	
1	11	0921	205419	
1	200	0921	205424	
1	447	0922	072404	
1	71	0922	072852	
1	328	0922	080222	
1	357	0922	080305	
1	395	0922	080617	
1	122	0922	080938	
1	443	0922	081754	
1	505	0922	082003	
1	61	0922	083148	
1	513	0922	083238	
1	534	0922	083323	
1	247	0922	083323	
1	481	0922	083902	
1	196	0922	083956	
1	507	0922	084054	
1	388	0922	084116	
1	207	0922	084638	
1	105	0922	085158	
1	88	0922	085942	
1	19	0922	090005	
1	536	0922	090034	
1	405	0922	090544	
1	14	0922	090825	
1	234	0922	090830	
1	471	0922	090832	
1	309	0922	090932	
1	134	0922	090936	
1	537	0922	091012	
1	137	0922	091032	
1	94	0922	091405	
1	246	0922	091559	
1	165	0922	091602	
1	128	0922	092854	
1	162	0922	092857	
1	302	0922	094043	
1	157	0922	094045	
1	101	0922	095112	
1	198	0922	095459	
1	400	0922	095547	
1	529	0922	095552	
1	53	0922	095954	
1	240	0922	100034	
1	215	0922	100036	
1	213	0922	100038	
1	297	0922	100135	
1	466	0922	100136	
1	530	0922	100555	
1	516	0922	100954	
1	169	0922	100958	
1	153	0922	101003	
1	119	0922	101043	
1	13	0922	101619	
1	470	0922	101804	
1	211	0922	102346	
1	108	0922	102651	
1	319	0922	102654	
1	425	0922	103224	
1	1	0922	103228	
1	164	0922	103339	
1	433	0922	103524	
1	208	0922	104401	
1	507	0922	104633	
1	302	0922	105117	
1	157	0922	105119	
1	151	0922	105202	
1	414	0922	105308	
1	311	0922	105637	
1	215	0922	105730	
1	196	0922	114010	
1	349	0922	114034	
1	386	0922	120605	
1	159	0922	121416	
1	385	0922	122000	
1	364	0922	122008	
1	391	0922	122009	
1	110	0922	123213	
1	4	0922	123700	
1	183	0922	123702	
1	113	0922	124325	
1	414	0922	124504	
1	299	0922	124923	
1	161	0922	125124	
1	134	0922	134733	
1	364	0922	140159	
1	391	0922	140200	
1	442	0922	145026	
1	442	0922	145135	
1	309	0922	154200	
1	432	0922	160050	
1	199	0922	160129	
1	423	0922	160322	
1	332	0922	160508	
1	381	0922	160510	
1	74	0922	160610	
1	319	0922	161133	
1	153	0922	162326	
1	122	0922	162336	
1	134	0922	162813	
1	246	0922	164129	
1	168	0922	165159	
1	436	0922	165207	
1	157	0922	170325	
1	7	0922	173745	
1	4	0922	173746	
1	183	0922	173753	
1	125	0922	174305	
1	306	0922	174558	
1	243	0922	174600	
1	402	0922	180439	
1	69	0922	180440	
1	510	0922	180833	
1	132	0922	181038	
1	20	0922	181059	
1	21	0922	181427	
1	131	0922	181651	
1	437	0922	182610	
1	458	0922	182746	
1	11	0922	182755	
1	61	0922	182826	
1	269	0922	182954	
1	205	0922	182957	
1	201	0922	183025	
1	376	0922	183026	
1	373	0922	183248	
1	380	0922	183249	
1	316	0922	183340	
1	152	0922	183453	
1	302	0922	183859	
1	443	0922	184019	
1	502	0922	184136	
1	451	0922	184141	
1	402	0922	184341	
1	134	0922	184941	
1	198	0922	185029	
1	125	0922	185126	
1	164	0922	185322	
1	165	0922	185620	
1	179	0922	185812	
1	89	0922	190045	
1	19	0922	190959	
1	423	0922	191540	
1	354	0922	191626	
1	211	0922	191627	
1	264	0922	191630	
1	510	0922	193251	
1	529	0922	195327	
1	457	0922	195328	
1	70	0922	195330	
1	22	0922	195350	
1	255	0922	200035	
1	410	0922	200204	
1	207	0922	203044	
1	446	0922	204757	
1	341	0922	204800	
1	513	0922	210529	
1	400	0922	210651	
1	443	0922	215100	
1	423	0922	215611	
1	207	0923	072551	
1	153	0923	075859	
1	122	0923	080721	
1	408	0923	081724	
1	295	0923	082616	
1	98	0923	082620	
1	14	0923	083313	
1	484	0923	083431	
1	264	0923	083432	
1	380	0923	083433	
1	276	0923	084150	
1	73	0923	084159	
1	134	0923	084207	
1	443	0923	084635	
1	19	0923	085455	
1	243	0923	085512	
1	437	0923	085514	
1	486	0923	085535	
1	525	0923	085536	
1	61	0923	085737	
1	357	0923	090115	
1	373	0923	090216	
1	15	0923	090549	
1	168	0923	090659	
1	346	0923	091104	
1	388	0923	091120	
1	244	0923	091214	
1	467	0923	091745	
1	536	0923	092233	
1	392	0923	092407	
1	131	0923	092850	
1	385	0923	093050	
1	15	0923	093230	
1	513	0923	093318	
1	145	0923	093330	
1	537	0923	093538	
1	423	0923	093539	
1	70	0923	094438	
1	109	0923	094734	
1	369	0923	095821	
1	268	0923	095823	
1	400	0923	095827	
1	306	0923	100039	
1	496	0923	100040	
1	181	0923	100709	
1	432	0923	101217	
1	300	0923	101308	
1	515	0923	101420	
1	71	0923	101424	
1	24	0923	101443	
1	456	0923	103311	
1	172	0923	104318	
1	444	0923	104341	
1	74	0923	105811	
1	133	0923	105932	
1	133	0923	105946	
1	497	0923	105949	
1	437	0923	111213	
1	306	0923	111218	
1	432	0923	111826	
1	56	0923	112135	
1	164	0923	113158	
1	109	0923	113419	
1	125	0923	114146	
1	388	0923	115101	
1	76	0923	121035	
1	44	0923	121805	
1	109	0923	131427	
1	515	0923	161646	
1	224	0923	162244	
1	506	0923	162246	
1	322	0923	162248	
1	348	0923	162306	
1	361	0923	162313	
1	319	0923	162331	
1	314	0923	162335	
1	536	0923	162456	
1	380	0923	162506	
1	373	0923	162507	
1	494	0923	162628	
1	467	0923	162629	
1	142	0923	162631	
1	11	0923	162654	
1	458	0923	162701	
1	200	0923	162703	
1	527	0923	162704	
1	197	0923	163607	
1	58	0923	163611	
1	388	0923	164121	
1	357	0923	164340	
1	288	0923	164511	
1	391	0923	164626	
1	76	0923	164705	
1	302	0923	165124	
1	288	0923	165241	
1	88	0923	165348	
1	246	0923	170253	
1	491	0923	170932	
1	82	0923	170935	
1	513	0923	171135	
1	384	0923	172352	
1	150	0923	172952	
1	61	0923	173454	
1	309	0923	174342	
1	134	0923	175943	
1	443	0923	180800	
1	355	0923	180801	
1	164	0923	180807	
1	536	0923	182124	
1	173	0923	184015	
1	417	0923	184749	
1	309	0923	185137	
1	357	0923	185234	
1	337	0923	191004	
1	276	0923	192420	
1	123	0923	193622	
1	153	0923	194224	
1	357	0923	195137	
1	485	0923	203605	
1	188	0923	203836	
1	113	0923	203838	
1	200	0923	205030	
1	207	0923	211816	
1	150	0923	211922	
1	436	0923	212131	
1	513	0923	212207	
1	536	0923	212915	
1	200	0923	214402	
1	61	0923	214831	
1	414	0924	101757	
1	213	0924	102229	
1	240	0924	102229	
1	9	0924	102231	
1	131	0924	102428	
1	481	0924	102429	
1	129	0924	102535	
1	122	0924	102727	
1	342	0924	103213	
1	261	0924	103215	
1	19	0924	103244	
1	432	0924	103929	
1	164	0924	104110	
1	386	0924	104117	
1	147	0924	104119	
1	101	0924	120424	
1	468	0924	121936	
1	209	0924	124331	
1	200	0924	125802	
1	330	0924	130300	
1	95	0924	135423	
1	513	0924	141540	
1	515	0924	141810	
1	400	0924	141817	
1	355	0924	143533	
1	389	0924	144201	
1	19	0924	144350	
1	389	0924	144941	
1	382	0924	145347	
1	175	0924	145349	
1	191	0924	145351	
1	1	0924	145441	
1	172	0924	150840	
1	191	0924	152716	
1	5	0924	154204	
1	32	0924	154426	
1	360	0924	154543	
1	95	0924	161202	
1	322	0924	161853	
1	18	0924	161934	
1	285	0924	161935	
1	364	0924	162218	
1	506	0924	162257	
1	151	0924	162429	
1	139	0924	162430	
1	16	0924	163720	
1	224	0924	163721	
1	519	0924	163723	
1	291	0924	164749	
1	120	0924	170032	
1	364	0924	172119	
1	182	0924	173329	
1	381	0924	173332	
1	364	0924	183305	
1	364	0924	183638	
1	129	0924	183907	
1	401	0924	183915	
1	32	0924	190746	
1	527	0924	191215	
1	11	0924	191219	
1	200	0924	191420	
1	105	0924	191700	
1	461	0924	191702	
1	429	0924	191704	
1	95	0924	192737	
1	31	0924	192826	
1	332	0924	193313	
1	184	0924	194153	
1	67	0924	194201	
1	138	0924	195321	
1	332	0924	195959	
1	32	0924	201303	
1	61	0924	214651	
1	357	0925	101608	
1	326	0925	101914	
1	197	0925	101917	
1	58	0925	101918	
1	299	0925	101918	
1	494	0925	102241	
1	110	0925	102710	
1	183	0925	102853	
1	13	0925	103002	
1	418	0925	103004	
1	172	0925	103021	
1	173	0925	103231	
1	191	0925	103459	
1	175	0925	103807	
1	292	0925	103821	
1	515	0925	103947	
1	71	0925	103949	
1	400	0925	104023	
1	244	0925	104035	
1	300	0925	104841	
1	76	0925	104942	
1	268	0925	110020	
1	477	0925	111714	
1	477	0925	111740	
1	76	0925	111744	
1	355	0925	112121	
1	5	0925	112810	
1	402	0925	113240	
1	305	0925	120430	
1	71	0925	125715	
1	283	0925	125938	
1	398	0925	144328	
1	169	0925	161722	
1	119	0925	161740	
1	516	0925	161744	
1	153	0925	161745	
1	481	0925	161859	
1	356	0925	161905	
1	397	0925	161913	
1	13	0925	161919	
1	4	0925	161924	
1	7	0925	161929	
1	392	0925	161954	
1	132	0925	162018	
1	369	0925	162047	
1	464	0925	162203	
1	385	0925	162206	
1	157	0925	162302	
1	212	0925	162304	
1	61	0925	162453	
1	534	0925	162532	
1	209	0925	162533	
1	501	0925	163737	
1	85	0925	163739	
1	370	0925	163903	
1	390	0925	163911	
1	430	0925	163934	
1	515	0925	164221	
1	71	0925	164222	
1	400	0925	164226	
1	349	0925	164606	
1	205	0925	164821	
1	130	0925	164824	
1	532	0925	165404	
1	191	0925	165807	
1	69	0925	170114	
1	355	0925	170310	
1	456	0925	171934	
1	255	0925	172345	
1	497	0925	173238	
1	19	0925	174126	
1	510	0925	174202	
